probe_id	chr	pos	cpg_idx	feature_id
cg10512745	chr1	50885039	358	cg10512745_cpg358
cg10512745	chr1	50885040	359	cg10512745_cpg359
cg10512745	chr1	50885047	360	cg10512745_cpg360
cg10512745	chr1	50885048	361	cg10512745_cpg361
cg10512745	chr1	50885051	362	cg10512745_cpg362
cg10512745	chr1	50885053	363	cg10512745_cpg363
cg10512745	chr1	50885058	364	cg10512745_cpg364
cg10512745	chr1	50885060	365	cg10512745_cpg365
cg10512745	chr1	50885061	366	cg10512745_cpg366
cg10512745	chr1	50885063	367	cg10512745_cpg367
cg10512745	chr1	50885064	368	cg10512745_cpg368
cg10512745	chr1	50885065	369	cg10512745_cpg369
cg10512745	chr1	50885066	370	cg10512745_cpg370
cg10512745	chr1	50885067	371	cg10512745_cpg371
cg10512745	chr1	50885068	372	cg10512745_cpg372
cg10512745	chr1	50885069	373	cg10512745_cpg373
cg10512745	chr1	50885070	374	cg10512745_cpg374
cg10512745	chr1	50885089	375	cg10512745_cpg375
cg10512745	chr1	50885091	376	cg10512745_cpg376
cg10512745	chr1	50885097	377	cg10512745_cpg377
cg10512745	chr1	50885101	378	cg10512745_cpg378
cg10512745	chr1	50885102	379	cg10512745_cpg379
cg10512745	chr1	50885103	380	cg10512745_cpg380
cg10512745	chr1	50885107	381	cg10512745_cpg381
cg10512745	chr1	50885109	382	cg10512745_cpg382
cg10512745	chr1	50885114	383	cg10512745_cpg383
cg10512745	chr1	50885116	384	cg10512745_cpg384
cg10512745	chr1	50885124	385	cg10512745_cpg385
cg10512745	chr1	50885125	386	cg10512745_cpg386
cg10512745	chr1	50885126	387	cg10512745_cpg387
cg10512745	chr1	50885127	388	cg10512745_cpg388
cg10512745	chr1	50885132	389	cg10512745_cpg389
cg10512745	chr1	50885133	390	cg10512745_cpg390
cg10512745	chr1	50885134	391	cg10512745_cpg391
cg10512745	chr1	50885138	392	cg10512745_cpg392
cg10512745	chr1	50885146	393	cg10512745_cpg393
cg10512745	chr1	50885147	394	cg10512745_cpg394
cg10512745	chr1	50885149	395	cg10512745_cpg395
cg10512745	chr1	50885150	396	cg10512745_cpg396
cg10512745	chr1	50885152	397	cg10512745_cpg397
cg10512745	chr1	50885153	398	cg10512745_cpg398
cg10512745	chr1	50885155	399	cg10512745_cpg399
cg10512745	chr1	50885156	400	cg10512745_cpg400
cg10512745	chr1	50885157	401	cg10512745_cpg401
cg10512745	chr1	50885158	402	cg10512745_cpg402
cg10512745	chr1	50885160	403	cg10512745_cpg403
cg10512745	chr1	50885161	404	cg10512745_cpg404
cg10512745	chr1	50885162	405	cg10512745_cpg405
cg10512745	chr1	50885164	406	cg10512745_cpg406
cg10512745	chr1	50885166	407	cg10512745_cpg407
cg10512745	chr1	50885167	408	cg10512745_cpg408
cg10512745	chr1	50885168	409	cg10512745_cpg409
cg10512745	chr1	50885171	410	cg10512745_cpg410
cg10512745	chr1	50885173	411	cg10512745_cpg411
cg10512745	chr1	50885175	412	cg10512745_cpg412
cg10512745	chr1	50885180	413	cg10512745_cpg413
cg10512745	chr1	50885183	414	cg10512745_cpg414
cg10512745	chr1	50885190	415	cg10512745_cpg415
cg10512745	chr1	50885198	416	cg10512745_cpg416
cg10512745	chr1	50885204	417	cg10512745_cpg417
cg10512745	chr1	50885205	418	cg10512745_cpg418
cg10512745	chr1	50885206	419	cg10512745_cpg419
cg10512745	chr1	50885208	420	cg10512745_cpg420
cg10512745	chr1	50885209	421	cg10512745_cpg421
cg10512745	chr1	50885212	422	cg10512745_cpg422
cg10512745	chr1	50885216	423	cg10512745_cpg423
cg10512745	chr1	50885217	424	cg10512745_cpg424
cg10512745	chr1	50885221	425	cg10512745_cpg425
cg10512745	chr1	50885223	426	cg10512745_cpg426
cg10512745	chr1	50885233	427	cg10512745_cpg427
cg10512745	chr1	50885234	428	cg10512745_cpg428
cg10512745	chr1	50885239	429	cg10512745_cpg429
cg10512745	chr1	50885240	430	cg10512745_cpg430
cg10512745	chr1	50885242	431	cg10512745_cpg431
cg10512745	chr1	50885243	432	cg10512745_cpg432
cg10512745	chr1	50885249	433	cg10512745_cpg433
cg10512745	chr1	50885250	434	cg10512745_cpg434
cg10512745	chr1	50885256	435	cg10512745_cpg435
cg10512745	chr1	50885260	436	cg10512745_cpg436
cg10512745	chr1	50885261	437	cg10512745_cpg437
cg10512745	chr1	50885262	438	cg10512745_cpg438
cg10512745	chr1	50885263	439	cg10512745_cpg439
cg10512745	chr1	50885265	440	cg10512745_cpg440
cg10512745	chr1	50885266	441	cg10512745_cpg441
cg10512745	chr1	50885274	442	cg10512745_cpg442
cg10512745	chr1	50885275	443	cg10512745_cpg443
cg10512745	chr1	50885279	444	cg10512745_cpg444
cg10512745	chr1	50885280	445	cg10512745_cpg445
cg10512745	chr1	50885282	446	cg10512745_cpg446
cg10512745	chr1	50885283	447	cg10512745_cpg447
cg10512745	chr1	50885286	448	cg10512745_cpg448
cg10512745	chr1	50885287	449	cg10512745_cpg449
cg10512745	chr1	50885288	450	cg10512745_cpg450
cg10512745	chr1	50885289	451	cg10512745_cpg451
cg10512745	chr1	50885294	452	cg10512745_cpg452
cg10512745	chr1	50885295	453	cg10512745_cpg453
cg10512745	chr1	50885301	454	cg10512745_cpg454
cg10512745	chr1	50885302	455	cg10512745_cpg455
cg10512745	chr1	50885303	456	cg10512745_cpg456
cg10512745	chr1	50885305	457	cg10512745_cpg457
cg10512745	chr1	50885306	458	cg10512745_cpg458
cg10512745	chr1	50885308	459	cg10512745_cpg459
cg10512745	chr1	50885309	460	cg10512745_cpg460
cg10512745	chr1	50885310	461	cg10512745_cpg461
cg10512745	chr1	50885327	462	cg10512745_cpg462
cg10512745	chr1	50885328	463	cg10512745_cpg463
cg10512745	chr1	50885329	464	cg10512745_cpg464
cg10512745	chr1	50885330	465	cg10512745_cpg465
cg10512745	chr1	50885331	466	cg10512745_cpg466
cg10512745	chr1	50885332	467	cg10512745_cpg467
cg10512745	chr1	50885333	468	cg10512745_cpg468
cg10512745	chr1	50885334	469	cg10512745_cpg469
cg10512745	chr1	50885335	470	cg10512745_cpg470
cg10512745	chr1	50885336	471	cg10512745_cpg471
cg10512745	chr1	50885338	472	cg10512745_cpg472
cg10512745	chr1	50885339	473	cg10512745_cpg473
cg10512745	chr1	50885340	474	cg10512745_cpg474
cg10512745	chr1	50885341	475	cg10512745_cpg475
cg10512745	chr1	50885342	476	cg10512745_cpg476
cg10512745	chr1	50885345	477	cg10512745_cpg477
cg10512745	chr1	50885348	478	cg10512745_cpg478
cg10512745	chr1	50885349	479	cg10512745_cpg479
cg10512745	chr1	50885350	480	cg10512745_cpg480
cg10512745	chr1	50885352	481	cg10512745_cpg481
cg10512745	chr1	50885353	482	cg10512745_cpg482
cg10512745	chr1	50885354	483	cg10512745_cpg483
cg10512745	chr1	50885358	484	cg10512745_cpg484
cg10512745	chr1	50885362	485	cg10512745_cpg485
cg10512745	chr1	50885363	486	cg10512745_cpg486
cg10512745	chr1	50885365	487	cg10512745_cpg487
cg10512745	chr1	50885366	488	cg10512745_cpg488
cg10512745	chr1	50885368	489	cg10512745_cpg489
cg10512745	chr1	50885369	490	cg10512745_cpg490
cg10512745	chr1	50885370	491	cg10512745_cpg491
cg10512745	chr1	50885381	492	cg10512745_cpg492
cg10512745	chr1	50885383	493	cg10512745_cpg493
cg10512745	chr1	50885407	494	cg10512745_cpg494
cg10512745	chr1	50885409	495	cg10512745_cpg495
cg10512745	chr1	50885410	496	cg10512745_cpg496
cg10512745	chr1	50885411	497	cg10512745_cpg497
cg10512745	chr1	50885423	498	cg10512745_cpg498
cg10512745	chr1	50885424	499	cg10512745_cpg499
cg10512745	chr1	50885426	500	cg10512745_cpg500
cg10512745	chr1	50885428	501	cg10512745_cpg501
cg10512745	chr1	50885429	502	cg10512745_cpg502
cg10512745	chr1	50885437	503	cg10512745_cpg503
cg10512745	chr1	50885438	504	cg10512745_cpg504
cg10512745	chr1	50885454	505	cg10512745_cpg505
cg10512745	chr1	50885455	506	cg10512745_cpg506
cg10512745	chr1	50885457	507	cg10512745_cpg507
cg10512745	chr1	50885461	508	cg10512745_cpg508
cg10512745	chr1	50885463	509	cg10512745_cpg509
cg10512745	chr1	50885469	510	cg10512745_cpg510
cg10512745	chr1	50885470	511	cg10512745_cpg511
cg10512745	chr1	50885471	512	cg10512745_cpg512
cg10512745	chr1	50885482	513	cg10512745_cpg513
cg10512745	chr1	50885484	514	cg10512745_cpg514
cg10512745	chr1	50885486	515	cg10512745_cpg515
cg10512745	chr1	50885497	516	cg10512745_cpg516
cg10512745	chr1	50885499	517	cg10512745_cpg517
cg10512745	chr1	50885501	518	cg10512745_cpg518
cg10512745	chr1	50885505	519	cg10512745_cpg519
cg10512745	chr1	50885507	520	cg10512745_cpg520
cg10512745	chr1	50885509	521	cg10512745_cpg521
cg10512745	chr1	50885523	522	cg10512745_cpg522
cg10512745	chr1	50885528	523	cg10512745_cpg523
cg10512745	chr1	50885530	524	cg10512745_cpg524
cg10512745	chr1	50885551	525	cg10512745_cpg525
cg10512745	chr1	50885564	526	cg10512745_cpg526
cg10512745	chr1	50885565	527	cg10512745_cpg527
cg10512745	chr1	50885570	528	cg10512745_cpg528
cg10512745	chr1	50885581	529	cg10512745_cpg529
cg10512745	chr1	50885586	530	cg10512745_cpg530
cg10512745	chr1	50885590	531	cg10512745_cpg531
cg10512745	chr1	50885591	532	cg10512745_cpg532
cg10512745	chr1	50885593	533	cg10512745_cpg533
cg10512745	chr1	50885594	534	cg10512745_cpg534
cg10512745	chr1	50885595	535	cg10512745_cpg535
cg10512745	chr1	50885618	536	cg10512745_cpg536
cg10512745	chr1	50885620	537	cg10512745_cpg537
cg10512745	chr1	50885635	538	cg10512745_cpg538
cg10512745	chr1	50885642	539	cg10512745_cpg539
cg10512745	chr1	50885649	540	cg10512745_cpg540
cg10512745	chr1	50885650	541	cg10512745_cpg541
cg10512745	chr1	50885658	542	cg10512745_cpg542
cg10512745	chr1	50885673	543	cg10512745_cpg543
cg10512745	chr1	50885674	544	cg10512745_cpg544
cg10512745	chr1	50885710	545	cg10512745_cpg545
cg10512745	chr1	50885711	546	cg10512745_cpg546
cg10512745	chr1	50885713	547	cg10512745_cpg547
cg10512745	chr1	50885718	548	cg10512745_cpg548
cg10512745	chr1	50885723	549	cg10512745_cpg549
cg10512745	chr1	50885725	550	cg10512745_cpg550
cg10512745	chr1	50885726	551	cg10512745_cpg551
cg10512745	chr1	50885729	552	cg10512745_cpg552
cg10512745	chr1	50885739	553	cg10512745_cpg553
cg10512745	chr1	50885741	554	cg10512745_cpg554
cg10512745	chr1	50885744	555	cg10512745_cpg555
cg10512745	chr1	50885745	556	cg10512745_cpg556
cg10512745	chr1	50885747	557	cg10512745_cpg557
cg10512745	chr1	50885748	558	cg10512745_cpg558
cg10512745	chr1	50885759	559	cg10512745_cpg559
cg10512745	chr1	50885785	560	cg10512745_cpg560
cg10512745	chr1	50885786	561	cg10512745_cpg561
cg10512745	chr1	50885789	562	cg10512745_cpg562
cg10512745	chr1	50885792	563	cg10512745_cpg563
cg10512745	chr1	50885794	564	cg10512745_cpg564
cg10512745	chr1	50885806	565	cg10512745_cpg565
cg10512745	chr1	50885821	566	cg10512745_cpg566
cg10512745	chr1	50885824	567	cg10512745_cpg567
cg10512745	chr1	50885826	568	cg10512745_cpg568
cg10512745	chr1	50885828	569	cg10512745_cpg569
cg10512745	chr1	50885830	570	cg10512745_cpg570
cg10512745	chr1	50885833	571	cg10512745_cpg571
cg10512745	chr1	50885835	572	cg10512745_cpg572
cg10512745	chr1	50885839	573	cg10512745_cpg573
cg10512745	chr1	50885850	574	cg10512745_cpg574
cg10512745	chr1	50885851	575	cg10512745_cpg575
cg10512745	chr1	50885862	576	cg10512745_cpg576
cg10512745	chr1	50885876	577	cg10512745_cpg577
cg10512745	chr1	50885885	578	cg10512745_cpg578
cg10512745	chr1	50885887	579	cg10512745_cpg579
cg10512745	chr1	50885889	580	cg10512745_cpg580
cg10512745	chr1	50885891	581	cg10512745_cpg581
cg10512745	chr1	50885899	582	cg10512745_cpg582
cg10512745	chr1	50885938	583	cg10512745_cpg583
cg10512745	chr1	50885953	584	cg10512745_cpg584
cg10512745	chr1	50885954	585	cg10512745_cpg585
cg10512745	chr1	50885955	586	cg10512745_cpg586
cg10512745	chr1	50885966	587	cg10512745_cpg587
cg10512745	chr1	50885967	588	cg10512745_cpg588
cg10512745	chr1	50885968	589	cg10512745_cpg589
cg10512745	chr1	50885984	590	cg10512745_cpg590
cg10512745	chr1	50885987	591	cg10512745_cpg591
cg10512745	chr1	50885988	592	cg10512745_cpg592
cg10512745	chr1	50885994	593	cg10512745_cpg593
cg10512745	chr1	50886016	594	cg10512745_cpg594
cg10512745	chr1	50886024	595	cg10512745_cpg595
cg10512745	chr1	50886026	596	cg10512745_cpg596
cg10512745	chr1	50886027	597	cg10512745_cpg597
cg10512745	chr1	50886028	598	cg10512745_cpg598
cg10512745	chr1	50886033	599	cg10512745_cpg599
cg10512745	chr1	50886034	600	cg10512745_cpg600
cg10512745	chr1	50886036	601	cg10512745_cpg601
cg10512745	chr1	50886057	602	cg10512745_cpg602
cg10512745	chr1	50886059	603	cg10512745_cpg603
cg10512745	chr1	50886063	604	cg10512745_cpg604
cg10512745	chr1	50886071	605	cg10512745_cpg605
cg10512745	chr1	50886072	606	cg10512745_cpg606
cg10512745	chr1	50886075	607	cg10512745_cpg607
cg10512745	chr1	50886077	608	cg10512745_cpg608
cg10512745	chr1	50886095	609	cg10512745_cpg609
cg10512745	chr1	50886097	610	cg10512745_cpg610
cg10512745	chr1	50886102	611	cg10512745_cpg611
cg10512745	chr1	50886109	612	cg10512745_cpg612
cg10512745	chr1	50886111	613	cg10512745_cpg613
cg10512745	chr1	50886112	614	cg10512745_cpg614
cg10512745	chr1	50886120	615	cg10512745_cpg615
cg10512745	chr1	50886121	616	cg10512745_cpg616
cg10512745	chr1	50886122	617	cg10512745_cpg617
cg10512745	chr1	50886132	618	cg10512745_cpg618
cg10512745	chr1	50886145	619	cg10512745_cpg619
cg10512745	chr1	50886146	620	cg10512745_cpg620
cg10512745	chr1	50886150	621	cg10512745_cpg621
cg10512745	chr1	50886154	622	cg10512745_cpg622
cg10512745	chr1	50886155	623	cg10512745_cpg623
cg10512745	chr1	50886156	624	cg10512745_cpg624
cg10512745	chr1	50886161	625	cg10512745_cpg625
cg10512745	chr1	50886162	626	cg10512745_cpg626
cg10512745	chr1	50886164	627	cg10512745_cpg627
cg10512745	chr1	50886169	628	cg10512745_cpg628
cg10512745	chr1	50886170	629	cg10512745_cpg629
cg10512745	chr1	50886178	630	cg10512745_cpg630
cg10512745	chr1	50886179	631	cg10512745_cpg631
cg10512745	chr1	50886180	632	cg10512745_cpg632
cg10512745	chr1	50886181	633	cg10512745_cpg633
cg10512745	chr1	50886183	634	cg10512745_cpg634
cg10512745	chr1	50886186	635	cg10512745_cpg635
cg10512745	chr1	50886187	636	cg10512745_cpg636
cg10512745	chr1	50886204	637	cg10512745_cpg637
cg10512745	chr1	50886205	638	cg10512745_cpg638
cg10512745	chr1	50886209	639	cg10512745_cpg639
cg10512745	chr1	50886211	640	cg10512745_cpg640
cg10512745	chr1	50886215	641	cg10512745_cpg641
cg10512745	chr1	50886221	642	cg10512745_cpg642
cg10512745	chr1	50886222	643	cg10512745_cpg643
cg10512745	chr1	50886232	644	cg10512745_cpg644
cg10512745	chr1	50886241	645	cg10512745_cpg645
cg10512745	chr1	50886243	646	cg10512745_cpg646
cg10512745	chr1	50886283	647	cg10512745_cpg647
cg10512745	chr1	50886285	648	cg10512745_cpg648
cg10512745	chr1	50886287	649	cg10512745_cpg649
cg10512745	chr1	50886288	650	cg10512745_cpg650
cg10512745	chr1	50886299	651	cg10512745_cpg651
cg10512745	chr1	50886308	652	cg10512745_cpg652
cg10512745	chr1	50886309	653	cg10512745_cpg653
cg10512745	chr1	50886310	654	cg10512745_cpg654
cg10512745	chr1	50886312	655	cg10512745_cpg655
cg10512745	chr1	50886315	656	cg10512745_cpg656
cg10512745	chr1	50886316	657	cg10512745_cpg657
cg10512745	chr1	50886319	658	cg10512745_cpg658
cg10512745	chr1	50886320	659	cg10512745_cpg659
cg10512745	chr1	50886327	660	cg10512745_cpg660
cg10512745	chr1	50886328	661	cg10512745_cpg661
cg10512745	chr1	50886329	662	cg10512745_cpg662
cg10512745	chr1	50886340	663	cg10512745_cpg663
cg10512745	chr1	50886342	664	cg10512745_cpg664
cg10512745	chr1	50886343	665	cg10512745_cpg665
cg10512745	chr1	50886344	666	cg10512745_cpg666
cg10512745	chr1	50886352	667	cg10512745_cpg667
cg10512745	chr1	50886353	668	cg10512745_cpg668
cg10512745	chr1	50886365	669	cg10512745_cpg669
cg10512745	chr1	50886367	670	cg10512745_cpg670
cg10512745	chr1	50886368	671	cg10512745_cpg671
cg10512745	chr1	50886374	672	cg10512745_cpg672
cg10512745	chr1	50886378	673	cg10512745_cpg673
cg10512745	chr1	50886379	674	cg10512745_cpg674
cg10512745	chr1	50886380	675	cg10512745_cpg675
cg10512745	chr1	50886393	676	cg10512745_cpg676
cg10512745	chr1	50886394	677	cg10512745_cpg677
cg10512745	chr1	50886411	678	cg10512745_cpg678
cg10512745	chr1	50886412	679	cg10512745_cpg679
cg10512745	chr1	50886422	680	cg10512745_cpg680
cg10512745	chr1	50886423	681	cg10512745_cpg681
cg10512745	chr1	50886424	682	cg10512745_cpg682
cg10512745	chr1	50886427	683	cg10512745_cpg683
cg10512745	chr1	50886428	684	cg10512745_cpg684
cg10512745	chr1	50886431	685	cg10512745_cpg685
cg10512745	chr1	50886432	686	cg10512745_cpg686
cg10512745	chr1	50886434	687	cg10512745_cpg687
cg10512745	chr1	50886435	688	cg10512745_cpg688
cg10512745	chr1	50886437	689	cg10512745_cpg689
cg10512745	chr1	50886461	690	cg10512745_cpg690
cg10512745	chr1	50886463	691	cg10512745_cpg691
cg10512745	chr1	50886467	692	cg10512745_cpg692
cg10512745	chr1	50886468	693	cg10512745_cpg693
cg10512745	chr1	50886469	694	cg10512745_cpg694
cg10512745	chr1	50886470	695	cg10512745_cpg695
cg10512745	chr1	50886472	696	cg10512745_cpg696
cg10512745	chr1	50886487	697	cg10512745_cpg697
cg10512745	chr1	50886494	698	cg10512745_cpg698
cg10512745	chr1	50886495	699	cg10512745_cpg699
cg10512745	chr1	50886505	700	cg10512745_cpg700
cg10512745	chr1	50886506	701	cg10512745_cpg701
cg10512745	chr1	50886508	702	cg10512745_cpg702
cg10512745	chr1	50886512	703	cg10512745_cpg703
cg10512745	chr1	50886513	704	cg10512745_cpg704
cg10512745	chr1	50886514	705	cg10512745_cpg705
cg10512745	chr1	50886515	706	cg10512745_cpg706
cg10512745	chr1	50886516	707	cg10512745_cpg707
cg10512745	chr1	50886519	708	cg10512745_cpg708
cg10512745	chr1	50886520	709	cg10512745_cpg709
cg10512745	chr1	50886521	710	cg10512745_cpg710
cg10512745	chr1	50886534	711	cg10512745_cpg711
cg10512745	chr1	50886536	712	cg10512745_cpg712
cg10512745	chr1	50886537	713	cg10512745_cpg713
cg10512745	chr1	50886538	714	cg10512745_cpg714
cg10512745	chr1	50886539	715	cg10512745_cpg715
cg10512745	chr1	50886540	716	cg10512745_cpg716
cg10512745	chr1	50886541	717	cg10512745_cpg717
cg10512745	chr1	50886542	718	cg10512745_cpg718
cg10512745	chr1	50886546	719	cg10512745_cpg719
cg10512745	chr1	50886551	720	cg10512745_cpg720
cg10512745	chr1	50886552	721	cg10512745_cpg721
cg10512745	chr1	50886553	722	cg10512745_cpg722
cg10512745	chr1	50886570	723	cg10512745_cpg723
cg10512745	chr1	50886573	724	cg10512745_cpg724
cg10512745	chr1	50886574	725	cg10512745_cpg725
cg10512745	chr1	50886575	726	cg10512745_cpg726
cg10512745	chr1	50886577	727	cg10512745_cpg727
cg10512745	chr1	50886586	728	cg10512745_cpg728
cg10512745	chr1	50886588	729	cg10512745_cpg729
cg10512745	chr1	50886594	730	cg10512745_cpg730
cg10512745	chr1	50886595	731	cg10512745_cpg731
cg10512745	chr1	50886600	732	cg10512745_cpg732
cg10512745	chr1	50886601	733	cg10512745_cpg733
cg10512745	chr1	50886603	734	cg10512745_cpg734
cg10512745	chr1	50886609	735	cg10512745_cpg735
cg10512745	chr1	50886610	736	cg10512745_cpg736
cg10512745	chr1	50886616	737	cg10512745_cpg737
cg10512745	chr1	50886619	738	cg10512745_cpg738
cg10512745	chr1	50886629	739	cg10512745_cpg739
cg10512745	chr1	50886630	740	cg10512745_cpg740
cg10512745	chr1	50886631	741	cg10512745_cpg741
cg10512745	chr1	50886632	742	cg10512745_cpg742
cg10512745	chr1	50886636	743	cg10512745_cpg743
cg10512745	chr1	50886637	744	cg10512745_cpg744
cg10512745	chr1	50886639	745	cg10512745_cpg745
cg10512745	chr1	50886640	746	cg10512745_cpg746
cg10512745	chr1	50886641	747	cg10512745_cpg747
cg10512745	chr1	50886642	748	cg10512745_cpg748
cg10512745	chr1	50886652	749	cg10512745_cpg749
cg10512745	chr1	50886661	750	cg10512745_cpg750
cg10512745	chr1	50886662	751	cg10512745_cpg751
cg10512745	chr1	50886663	752	cg10512745_cpg752
cg10512745	chr1	50886665	753	cg10512745_cpg753
cg10512745	chr1	50886667	754	cg10512745_cpg754
cg10512745	chr1	50886674	755	cg10512745_cpg755
cg10512745	chr1	50886675	756	cg10512745_cpg756
cg10512745	chr1	50886680	757	cg10512745_cpg757
cg10512745	chr1	50886681	758	cg10512745_cpg758
cg10512745	chr1	50886682	759	cg10512745_cpg759
cg10512745	chr1	50886687	760	cg10512745_cpg760
cg10512745	chr1	50886688	761	cg10512745_cpg761
cg10512745	chr1	50886689	762	cg10512745_cpg762
cg10512745	chr1	50886690	763	cg10512745_cpg763
cg10512745	chr1	50886691	764	cg10512745_cpg764
cg10512745	chr1	50886693	765	cg10512745_cpg765
cg10512745	chr1	50886694	766	cg10512745_cpg766
cg10512745	chr1	50886699	767	cg10512745_cpg767
cg10512745	chr1	50886700	768	cg10512745_cpg768
cg10512745	chr1	50886704	769	cg10512745_cpg769
cg10512745	chr1	50886706	770	cg10512745_cpg770
cg10512745	chr1	50886713	771	cg10512745_cpg771
cg10512745	chr1	50886714	772	cg10512745_cpg772
cg10512745	chr1	50886716	773	cg10512745_cpg773
cg10512745	chr1	50886717	774	cg10512745_cpg774
cg10512745	chr1	50886719	775	cg10512745_cpg775
cg10512745	chr1	50886720	776	cg10512745_cpg776
cg10512745	chr1	50886721	777	cg10512745_cpg777
cg10512745	chr1	50886722	778	cg10512745_cpg778
cg10512745	chr1	50886723	779	cg10512745_cpg779
cg10512745	chr1	50886724	780	cg10512745_cpg780
cg10512745	chr1	50886725	781	cg10512745_cpg781
cg10512745	chr1	50886726	782	cg10512745_cpg782
cg10512745	chr1	50886733	783	cg10512745_cpg783
cg10512745	chr1	50886737	784	cg10512745_cpg784
cg10512745	chr1	50886738	785	cg10512745_cpg785
cg10512745	chr1	50886746	786	cg10512745_cpg786
cg10512745	chr1	50886747	787	cg10512745_cpg787
cg10512745	chr1	50886752	788	cg10512745_cpg788
cg10512745	chr1	50886753	789	cg10512745_cpg789
cg10512745	chr1	50886754	790	cg10512745_cpg790
cg10512745	chr1	50886759	791	cg10512745_cpg791
cg10512745	chr1	50886760	792	cg10512745_cpg792
cg10512745	chr1	50886761	793	cg10512745_cpg793
cg10512745	chr1	50886762	794	cg10512745_cpg794
cg10512745	chr1	50886773	795	cg10512745_cpg795
cg10512745	chr1	50886774	796	cg10512745_cpg796
cg10512745	chr1	50886779	797	cg10512745_cpg797
cg10512745	chr1	50886780	798	cg10512745_cpg798
cg10512745	chr1	50886781	799	cg10512745_cpg799
cg10512745	chr1	50886782	800	cg10512745_cpg800
cg10512745	chr1	50886783	801	cg10512745_cpg801
cg10512745	chr1	50886784	802	cg10512745_cpg802
cg10512745	chr1	50886786	803	cg10512745_cpg803
cg10512745	chr1	50886788	804	cg10512745_cpg804
cg10512745	chr1	50886789	805	cg10512745_cpg805
cg10512745	chr1	50886790	806	cg10512745_cpg806
cg10512745	chr1	50886791	807	cg10512745_cpg807
cg10512745	chr1	50886792	808	cg10512745_cpg808
cg10512745	chr1	50886794	809	cg10512745_cpg809
cg10512745	chr1	50886800	810	cg10512745_cpg810
cg10512745	chr1	50886801	811	cg10512745_cpg811
cg10512745	chr1	50886802	812	cg10512745_cpg812
cg10512745	chr1	50886803	813	cg10512745_cpg813
cg10512745	chr1	50886805	814	cg10512745_cpg814
cg10512745	chr1	50886809	815	cg10512745_cpg815
cg10512745	chr1	50886810	816	cg10512745_cpg816
cg10512745	chr1	50886813	817	cg10512745_cpg817
cg10512745	chr1	50886818	818	cg10512745_cpg818
cg10512745	chr1	50886819	819	cg10512745_cpg819
cg10512745	chr1	50886821	820	cg10512745_cpg820
cg10512745	chr1	50886822	821	cg10512745_cpg821
cg10512745	chr1	50886824	822	cg10512745_cpg822
cg10512745	chr1	50886827	823	cg10512745_cpg823
cg10512745	chr1	50886828	824	cg10512745_cpg824
cg10512745	chr1	50886829	825	cg10512745_cpg825
cg10512745	chr1	50886830	826	cg10512745_cpg826
cg10512745	chr1	50886831	827	cg10512745_cpg827
cg10512745	chr1	50886832	828	cg10512745_cpg828
cg10512745	chr1	50886836	829	cg10512745_cpg829
cg10512745	chr1	50886837	830	cg10512745_cpg830
cg10512745	chr1	50886848	831	cg10512745_cpg831
cg10512745	chr1	50886849	832	cg10512745_cpg832
cg10512745	chr1	50886850	833	cg10512745_cpg833
cg10512745	chr1	50886854	834	cg10512745_cpg834
cg10512745	chr1	50886857	835	cg10512745_cpg835
cg10512745	chr1	50886861	836	cg10512745_cpg836
cg10512745	chr1	50886862	837	cg10512745_cpg837
cg10512745	chr1	50886863	838	cg10512745_cpg838
cg10512745	chr1	50886864	839	cg10512745_cpg839
cg10512745	chr1	50886866	840	cg10512745_cpg840
cg10512745	chr1	50886867	841	cg10512745_cpg841
cg10512745	chr1	50886868	842	cg10512745_cpg842
cg10512745	chr1	50886875	843	cg10512745_cpg843
cg10512745	chr1	50886876	844	cg10512745_cpg844
cg10512745	chr1	50886877	845	cg10512745_cpg845
cg10512745	chr1	50886879	846	cg10512745_cpg846
cg10512745	chr1	50886880	847	cg10512745_cpg847
cg10512745	chr1	50886885	848	cg10512745_cpg848
cg10512745	chr1	50886889	849	cg10512745_cpg849
cg10512745	chr1	50886890	850	cg10512745_cpg850
cg10512745	chr1	50886893	851	cg10512745_cpg851
cg10512745	chr1	50886894	852	cg10512745_cpg852
cg10512745	chr1	50886895	853	cg10512745_cpg853
cg10512745	chr1	50886896	854	cg10512745_cpg854
cg10512745	chr1	50886900	855	cg10512745_cpg855
cg10512745	chr1	50886901	856	cg10512745_cpg856
cg10512745	chr1	50886902	857	cg10512745_cpg857
cg10512745	chr1	50886903	858	cg10512745_cpg858
cg10512745	chr1	50886909	859	cg10512745_cpg859
cg10512745	chr1	50886910	860	cg10512745_cpg860
cg10512745	chr1	50886920	861	cg10512745_cpg861
cg10512745	chr1	50886921	862	cg10512745_cpg862
cg10512745	chr1	50886924	863	cg10512745_cpg863
cg10512745	chr1	50886926	864	cg10512745_cpg864
cg10512745	chr1	50886928	865	cg10512745_cpg865
cg10512745	chr1	50886930	866	cg10512745_cpg866
cg10512745	chr1	50886936	867	cg10512745_cpg867
cg10512745	chr1	50886937	868	cg10512745_cpg868
cg10512745	chr1	50886939	869	cg10512745_cpg869
cg10512745	chr1	50886940	870	cg10512745_cpg870
cg10512745	chr1	50886941	871	cg10512745_cpg871
cg10512745	chr1	50886945	872	cg10512745_cpg872
cg10512745	chr1	50886949	873	cg10512745_cpg873
cg10512745	chr1	50886950	874	cg10512745_cpg874
