sample	cns_path	tissue	genome_len_autosomes	n_segments_autosomes	aneuploidy_score	fga	fga_gain	fga_loss	max_gain_log2	min_loss_log2	n_gain_segments	n_loss_segments	chr1_mean_log2	chr2_mean_log2	chr3_mean_log2	chr4_mean_log2	chr5_mean_log2	chr6_mean_log2	chr7_mean_log2	chr8_mean_log2	chr9_mean_log2	chr10_mean_log2	chr11_mean_log2	chr12_mean_log2	chr13_mean_log2	chr14_mean_log2	chr15_mean_log2	chr16_mean_log2	chr17_mean_log2	chr18_mean_log2	chr19_mean_log2	chr20_mean_log2	chr21_mean_log2	chr22_mean_log2	n_chr_altered	cnr_path	mad_bin_log2	frac_bins_extreme
V13_S2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V13_S2.coordsort.cns	Healthy	2697567193	199	0.012768450637573628	0.005155657303399004	0.0012251172124927306	0.003930540090906273	1.08813	-26.0361	30	64	-0.021732242626926284	-0.0021510532461160086	-0.017259997653464237	-0.008846288179507144	-0.00567904870546812	-0.005546416733769856	-0.0152564893480273	-0.004438746424107334	-0.009488255808455092	-0.01743027966852713	-0.002539756337722538	-0.017576818355132435	-0.004767454405131179	-0.025568699794184673	-0.00809848	-0.012019041976981238	-0.011909363009310584	-0.003041674137800543	-0.03325211022292346	-0.006109139312341786	-0.0112407	-0.056617294257547614	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V13_S2.coordsort.cnr	0.091222878	0.00036281884796654214
V13_S8	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V13_S8.coordsort.cns	Healthy	2697474928	402	0.016998023160931606	0.03380495219935553	0.004601327660606898	0.029203624538748633	0.767181	-25.8679	48	129	-0.013960119569172822	-0.004480482328888856	0.0005805786605017804	-0.006009829400513157	0.0032874591564782145	-0.0031500918229792536	-0.008594863679038202	0.0009869911144761816	-0.04314200403879239	-0.028259967750495153	-0.0005849986208219537	-0.027657719766192402	-0.004138193627906277	-0.005995069999999999	-0.0043062277188929965	-0.015696875668801995	-0.030484293621211564	0.0030591559398788796	-0.047277649755776176	-0.0026137768922260786	-0.04050967886175158	-0.05420035792026046	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V13_S8.coordsort.cnr	0.11608314	0.0003580927507485411
V13_S9	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V13_S9.coordsort.cns	Healthy	2697666098	237	0.012529863219542168	0.010191909599332482	0.0012770794734582457	0.008914830125874237	0.654071	-26.3567	25	79	-0.01716955038850778	-0.004508145347437465	-0.003093302093737927	-0.014507680986197079	-0.0011905632229883497	-0.010282258748890898	-0.005933358425974296	-0.019733403665167744	-0.011274673601489137	-0.019240970677603993	-0.0029960830207878923	-0.005993595017359114	-0.004315412874869603	-0.003217263540832727	-0.005662569670101201	-0.01464951078916723	-0.025043092987435612	-0.0025909314487082206	-0.048682622444899196	-0.006352948085097558	-0.0156495	-0.01319864105750835	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V13_S9.coordsort.cnr	0.0946985792	0.00034209672939530675
V17_S16	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V17_S16.coordsort.cns	Healthy	2697503385	430	0.014381666260065838	0.015728043284735302	0.012151323398617348	0.003576719886117956	2.11217	-26.1241	125	90	-0.0012081367745193636	0.007597155587898559	-0.0025453534400089986	-0.008794357774741031	-0.0013450767228595664	-0.004472838468481737	-0.0012542413199012128	-0.025167912533455298	0.011000568995225519	-0.0045069693392742515	-0.006512038152770295	-0.008713753382852508	-0.0008165945434104457	-0.004552856427825915	0.0102653	0.0007386348253514947	-0.009585870971444043	-0.0027525166887724184	-0.06471372387742592	-0.00968917116189197	0.009099778117634374	-0.02857841206805314	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V17_S16.coordsort.cnr	0.083231573	0.00025702697947128786
V17_S18	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V17_S18.coordsort.cns	Healthy	2697840090	251	0.010584997334023133	0.014677937045557062	0.003976318700193976	0.010701618345363087	1.00488	-25.7756	33	64	-0.008592219459069015	-0.0021568425313654117	-0.0037451382546989233	-0.01691378961785614	-0.003938679042811935	-0.003168149980080945	-0.011903706730972723	-0.006661439159229637	-0.0031713314595884167	-0.002452857940710268	-0.0021233062270752455	-0.006191350838954647	-0.006858352374600966	-0.00048455600000000003	-0.00406312	-0.01195316104947895	-0.0025152667353333805	0.00046712129429742814	-0.048131820019506236	0.0027973736707191882	-0.0128368	-0.020439873201553244	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V17_S18.coordsort.cnr	0.0991322175	0.0002573905254111341
V17_S19	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V17_S19.coordsort.cns	Healthy	2697693035	296	0.009621429708059626	0.008004721708450421	0.0036805177131652416	0.004324203995285179	1.19798	-25.8353	54	89	-0.0065050584366229	-0.0005315863937189029	-0.005619391763076326	-0.0028681729893991256	0.0020712246014951193	-0.0034349944798224476	-0.008074127667271565	-0.0020644612777098574	-0.011480461284416838	-0.014938675051098256	-0.005779130519559801	-0.013172386044191681	-0.006731646087968834	0.0035121972538810125	-0.01851379720024501	-0.0059453445013650085	-0.003974001221986669	-0.00264220152267254	-0.0011478614444195314	-0.005935366405835416	-0.017778504511660926	-0.01183761966214692	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V17_S19.coordsort.cnr	0.08469639200000001	0.00028611065465898664
V32_S10	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V32_S10.coordsort.cns	Healthy	2697769954	240	0.019053339529165565	0.006356947513101408	0.0019421396521343273	0.004414807860967081	1.68401	-25.5483	27	85	-0.018901637478905435	-0.009971487786539265	-0.026507166002844973	-0.012797560186739897	-0.0064877322386499865	-0.009427877875828402	-0.006783711856819385	-0.0008186726106216094	-0.06933537847943992	-0.04625587949836182	-0.017631412463435327	-0.007101532245446415	-0.004508302779262034	-0.005451518133216573	-0.015672832095945225	0.00040097077495878974	-0.008141770065415952	-0.002425636741776485	0.014995622649376835	-0.011605913490540935	-0.01814278137537492	-0.07479167605225219	2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V32_S10.coordsort.cnr	0.0991047	0.0005184165102207305
V32_S11	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V32_S11.coordsort.cns	Healthy	2697273704	384	0.018262989935320953	0.02235559406172893	0.01285642015067819	0.009499173911050741	1.06986	-25.5459	70	109	-0.02148305858455496	-0.00970863302475895	-0.012884957058053472	-0.0002681850142160813	-0.01453970484604804	-0.012335840442288314	0.0036129043246171193	-0.005270374505527773	-0.002695791232077165	-0.05920326102073508	-0.009296758095024678	-0.011390815497959438	0.00016746134089825823	-0.026806961311972598	-0.019450192421607913	0.012716698917673193	0.004585204365338477	-0.0022089960183578334	0.04734519443953209	-0.010740386785607514	-0.02025326400436434	0.0054759482469725965	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V32_S11.coordsort.cnr	0.10831750000000001	0.00031919333518499397
V32_S12	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V32_S12.coordsort.cns	Healthy	2697646059	329	0.013033836263737195	0.02084761149905915	0.014711063324115642	0.006136548174943509	0.702298	-25.8733	55	84	-0.014031938407009076	-0.011572273491370423	-0.008832965408979798	-0.0015508035819092921	-0.004751801455544077	-0.008280196336460861	0.0033415650887314483	-0.0045208349881470196	-0.008784280759510862	-0.015616998153086129	-0.007036796400115654	-0.005498295917014673	0.0032353488463136315	-0.008863008104017968	-0.0105859812330277	-0.0005394482847150616	0.005712513942902081	-0.002305224383940908	0.04969616519954375	-0.00576176543683194	0.008989356896007907	0.00132311436575865	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V32_S12.coordsort.cnr	0.098785233	0.00023521422308051378
V32_S7	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V32_S7.coordsort.cns	Healthy	2697760727	352	0.01952261929608663	0.023967905067660954	0.0069580614811878385	0.017009843586473117	1.04529	-25.7714	46	106	-0.011822877796367377	-0.010832426164898736	-0.0052934350865537945	-0.026530035405194885	-0.009660054059569784	-0.005531740578038345	-0.013194684071877516	-0.047101696275784075	-0.025509407126001974	-0.008144177571137123	-0.01577451334194692	-0.003995092292471221	-0.004093550892387285	-0.01069953181779527	-0.01820655255032095	-0.016250358996103224	0.006492649560535814	-0.016548299373949568	-0.023153937755631217	-0.012380022003117285	-0.04284526474871981	0.002427591359775425	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V32_S7.coordsort.cnr	0.09910915000000001	0.0004529782410484083
V32_S8	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V32_S8.coordsort.cns	Healthy	2697782873	277	0.019071620629016253	0.013107972236726407	0.007439253989214572	0.005668718247511834	1.06007	-25.3273	41	85	-0.02319164906050706	-0.010326052643431059	-0.034131581893918087	-0.00864682823123017	-0.00896515843568404	-0.014236766451866703	-0.005264214113133047	-0.011933787451753965	-0.03266663275239861	-0.017366291195534914	-0.009959042496408069	-0.003144736937823077	-0.004895921519691378	-0.0104494	-0.0227558	-0.0029085435477753953	0.0010371493960183553	-0.0025159780014078394	0.006483365272536508	-0.009898863966922437	-0.00238802	-0.03159776367354089	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V32_S8.coordsort.cnr	0.12595058	0.0004002640797707043
V32_S9	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V32_S9.coordsort.cns	Healthy	2697757035	260	0.013014811628332684	0.010967198163566276	0.0048564940541430185	0.006110704109423257	0.998236	-25.6596	45	82	-0.02174626725277288	-0.011643752381372725	-0.01002686097625938	-0.01768520646967333	-0.0067562603977610455	-0.00915154503397387	-0.008037797870806026	-0.00254650628729596	-0.02879899185879631	-0.005324955734766963	-0.0065736260402771115	-0.004414468766339937	-0.002516751399194862	-0.007727706665569454	-0.0161936	0.005669087149489745	-0.001655535438564126	-0.002891141804443347	0.0055970440948374355	-0.003926328195315496	-0.04335139185528966	-0.021576516638551667	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V32_S9.coordsort.cnr	0.096718637	0.00032101106488422517
V34_S1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S1.coordsort.cns	Healthy	2697614785	500	0.019448221625303522	0.023882453624674956	0.014680020001447316	0.009202433623227639	0.65581	-26.1184	79	138	-0.021778680186415884	-0.009842710608432967	-0.010633853988038906	0.0025735745783494277	-0.004823919244887232	-0.00918985114751836	0.002166586596869947	-0.003769577198855795	-0.034341521594540535	-0.03214036571447764	-0.020048179914411605	-0.026385930059171735	0.0034900722903956176	-0.010259709896503256	-0.018403464168531485	0.01170839164845067	-0.013924320170044259	-0.004936141060604117	0.049666281441062	-0.011306444352563793	-0.013664089703318292	-0.03166778526800421	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S1.coordsort.cnr	0.09912294799999999	0.0003290090755608423
V34_S2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S2.coordsort.cns	Healthy	2697843763	242	0.01741543827409368	0.010274481191296474	0.007119323684868255	0.003155157506428218	1.02744	-26.7125	41	79	-0.02873586100140224	-0.008996331832428347	-0.026889557246384265	-0.011021411008839906	-0.015373726871520102	-0.00937736778243172	-0.008524647567627846	-0.01198311001360853	-0.011044989099386462	-0.005869473473228945	-0.010963349411862769	-0.005969201361054922	-0.012836126542506703	-0.014646473890515247	-0.0014536547845176967	0.0034245776051909254	-0.0037822076382919467	-0.0022964901522166494	0.003613008895718316	0.009884957702500054	-0.00606814	-0.014181635637507585	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S2.coordsort.cnr	0.09928909999999999	0.00037736068556039153
V34_S3	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S3.coordsort.cns	Healthy	2697570248	280	0.017261022565539682	0.014771093368019678	0.007954266257165511	0.006816827110854167	1.33909	-25.8485	50	89	-0.015739297953430646	-0.005367121708069668	-0.005935310707783535	-0.004398187518035189	-0.003810634316006166	-0.00533556680502981	0.000976169456757686	-0.0010564681448044756	-0.072095907840484	-0.03370522612658927	-0.0037667855295474913	-0.02347408444990184	-0.005398362397835302	-0.013575653442200948	-0.04207114205432261	-0.0017953714950049498	0.00535665479134512	-0.00704466858828963	0.02111029139577077	-0.008557436534401965	-0.02250302048732879	-0.000476895256386832	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S3.coordsort.cnr	0.092912955	0.0003620917560868497
V34_S4	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S4.coordsort.cns	Healthy	2697828257	223	0.011159438225761362	0.003767472956674573	0.00273238112206488	0.001035091834609693	1.27885	-25.7635	29	66	-0.010754139486138707	-0.009027036586641316	-0.0112663286101251	-0.008720177483900382	-0.010597469303661632	-0.012032332731370107	-0.00694119582730389	-0.006942485590876681	-0.01235359442823191	-0.006406742473255703	-0.00568690714317204	-0.011656426167061836	-0.007914112740811155	-0.008123881118220105	-0.023768935737245298	0.0007463878036255155	-0.006035856853228086	-0.005799855302938253	0.007686549068057994	-0.0026750867081261945	0.00321859	0.002308577311239456	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S4.coordsort.cnr	0.09266374	0.00027774909804252325
V34_S5	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S5.coordsort.cns	Healthy	2697711484	214	0.012533689409620262	0.008157717061488403	0.0055356167954096905	0.002622100266078713	0.666718	-25.7223	41	64	-0.00729039831960936	-0.007940725787607595	-0.007877047850709192	-0.02310497834207569	-0.011087873008685073	-0.005205801611025052	-0.004588026092263637	-0.007763807970320745	-0.007246437891501873	-0.01469090418098166	-0.004152052315559748	-0.01478399733858682	-0.009267198140182073	-0.009209024425673194	-0.0239146	-0.004726930105588062	-0.005156095221335879	-0.008955469091851374	0.006483741766253069	-0.00395484008325505	-0.0114473	0.001807582805217394	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S5.coordsort.cnr	0.102936578	0.000302106676012221
V34_S6	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S6.coordsort.cns	Healthy	2697459051	318	0.017593861660297968	0.01504048337080762	0.005824033545264002	0.009216449825543616	1.08975	-25.4024	57	98	-0.026494605322974842	-0.006750651718520747	-0.008695611560277969	-0.011719290108850087	0.0012298912054686695	-0.004245958947904474	0.0016574994893284428	-0.0013198392977372018	-0.04187455756823798	-0.03805772708013609	-0.008804652666486005	-0.019712564113990316	-0.0014761827493158877	-0.011125237817981554	-0.007505416428585045	-0.009384088243963824	-0.009359108891771961	-0.0005412591599637064	0.021100920271637277	-0.014504376115168473	-0.000642814	-0.022886279211098863	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S6.coordsort.cnr	0.09994707100000001	0.00037408877210177543
V34_S7	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S7.coordsort.cns	Healthy	2697885627	295	0.0167705005417353	0.019489174586866206	0.01077806031100517	0.008711114275861034	1.10348	-25.5686	42	109	-0.022061608695387418	-0.010923074980628937	-0.01260770654558012	-0.009460505276129554	-0.021724131728206402	-0.009839743433809098	-0.00485405541866573	-0.005158514280021771	-0.0077721898614298845	-0.012474110920565553	-0.01589788884630112	-0.01606673273841638	0.0007645003200386554	-0.01843406455400953	-0.02190402479821333	0.004555488931858968	0.001497500724109613	-0.003247325560244822	0.019413756113815205	-0.008338802697396359	-0.04163924694924079	0.002441261677388464	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S7.coordsort.cnr	0.117707832	0.000330099713380381
V34_S8	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S8.coordsort.cns	Healthy	2697831063	239	0.01217981514363422	0.005948069625292175	0.0026121998877733288	0.0033358697375188463	0.88107	-26.0333	34	79	-0.010334503951399973	-0.008277881689529136	-0.009488010143350904	-0.003962370550727884	-0.0030467593168553085	-0.01776284376326959	-0.002984050783657991	-0.0054186729434047756	-0.02124171021349272	-0.014849584499912076	-0.011134523587511465	-0.02128418059386959	-0.00011724922741310744	-0.00851925	-0.012853699999999997	0.0019820145959344405	-0.02155294933370138	-0.004208609243317452	0.01616120302755238	-0.004070848014120753	0.00518341	-0.01978153742105577	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S8.coordsort.cnr	0.08870115	0.0003046514975911446
V34_S9	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S9.coordsort.cns	Healthy	2697187682	279	0.014630035023912222	0.020669480797369296	0.01519392375750884	0.005475557039860454	0.74027	-25.7733	44	80	-0.006039834099135446	-0.002309259527534053	-0.008453652340373792	-0.005325806116619093	-0.0058918399791356504	0.0003111813913531244	0.0016762264785387525	-0.00847786590406442	-0.05116715175693736	-0.03559867717963107	-0.0044598860298226475	0.005366430721264408	0.00035783626936520147	-0.009907069154256066	-0.00794294	-0.0034165847397579214	0.01538266383447715	-0.0070373582380638885	0.04205464220321054	-0.003876788872774409	0.00768275	0.013540971100314008	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V34_S9.coordsort.cnr	0.10992026	0.00027556782240344585
V36_S14	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V36_S14.coordsort.cns	Healthy	2697534889	357	0.017003831444880557	0.0198575767151088	0.015885981002412904	0.003971595712695896	0.967734	-26.206	55	96	-0.022686486428862455	-0.008535988556403088	-0.01245892133231772	-0.0073706379913692725	-0.010696082326432155	-0.019650482109956874	-0.0016998394151433575	-0.01010729638166567	-0.025396030116102024	-0.019122364433328293	-0.008566189565937526	-0.01236863973078685	-5.9643436261513376e-05	0.000429705	-0.0120195	0.014583975313636732	0.014331580737290009	-0.005886613702935691	0.04594052669832814	-0.0033367546777409865	0.007041550039499813	0.005951555851452493	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V36_S14.coordsort.cnr	0.1052571205	0.00036063757232746474
V36_S16	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V36_S16.coordsort.cns	Healthy	2697729402	462	0.02185271278509661	0.05767866928560094	0.04007057376468479	0.017608095520916148	0.932567	-25.6208	115	122	-0.015234899665834505	-0.011307366168958277	-0.012168974359213408	-0.010754847703955623	-0.010011640363758742	-0.004484847124967996	-0.0007223376349673399	-0.03712102744666402	-0.03817730761488302	-0.03714195105299762	-0.0006140882229584681	0.003953751988449034	0.002361917085979076	-0.0020845649579452085	0.00163044	0.011730288046884377	0.026712086808250792	-0.0019475678577432467	0.06726661970214397	0.0005730745215567221	-0.05172305870230623	0.008825407933284535	2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V36_S16.coordsort.cnr	0.12808150299999999	0.00039662862037224196
V36_S5	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V36_S5.coordsort.cns	Healthy	2697917021	284	0.01254125202945341	0.010686774565554735	0.006531450323653227	0.004155324241901508	0.891992	-25.8914	61	80	-0.014229067375846503	-0.010769009163848996	-0.011333003738841057	-0.002290935924108817	-0.003373803105065672	-0.01032829680791501	4.3839927905188644e-05	-0.004153899924961327	-0.0219991722087812	-0.01622871153355777	-0.007020491158749812	-0.003788008106694072	-0.003748312388844237	-0.010882268289923567	-0.0138893	0.0078080131398387065	-0.004690879062403447	-0.0017921536412763442	0.02248882361611408	-0.00451603874093662	0.00495003	0.0037874081031461977	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V36_S5.coordsort.cnr	0.096797323	0.00026720626578698246
V36_S6	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V36_S6.coordsort.cns	Healthy	2697668877	335	0.01616137850608446	0.038765861478261776	0.03409548621189064	0.004670375266371137	0.963941	-25.7786	75	83	-0.012595538239327336	-0.016931038140664757	-0.011929903886301474	-0.009509855800299125	-0.009963680508685567	-0.0068300061368185	-1.7731703613563426e-05	-0.005124775453262472	-0.030411044209260007	-0.014963725051362084	-0.004906572345616065	0.002712314019443326	-0.0016012009464734648	-0.0033189869740916744	-0.004938300968678337	0.02143340194626838	0.02220295801279944	-0.0060878211958178855	0.07054180032852825	-0.0010708098366411418	0.0079629	0.007922882458955916	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V36_S6.coordsort.cnr	0.1043345	0.0002868377465386791
V36_S8	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V36_S8.coordsort.cns	Healthy	2697490333	311	0.01606230480625352	0.02777594124560668	0.022866230230898107	0.004909711014708574	1.08966	-26.2208	65	76	-0.0021603016675251713	-0.010628016829294663	-0.007488567824502638	-0.008355042918715942	-0.011109815723831289	-0.005464130700166114	-0.0022829368090940337	-0.007967198344437038	-0.0094948971163708	-0.012867160474947384	-0.006784243714803884	-0.0218911265861458	-0.0022335577745670656	-0.002069970651314221	-0.01985294106918578	0.0010623287747761182	-0.009109991218872343	-0.008617497036773468	0.024435888451806418	-0.00756064320441967	-0.025181048533039332	-0.013754824825258504	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V36_S8.coordsort.cnr	0.10228801450000001	0.0002937451193957576
V37_S8	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V37_S8.coordsort.cns	Healthy	2697646537	318	0.017965588002962544	0.02786694252524307	0.01870788196593155	0.009159060559311517	1.58136	-25.8003	57	94	-0.009469621483752636	-0.005968932864740213	-0.009021951748629083	-0.016240534589463878	-0.014139032013421562	-0.004667814963581851	-0.0012479063192597287	-0.012605719534259234	-0.019175806908712456	-0.028406063058137875	-0.009415090351543396	-0.006018197494180429	-0.00733685279912531	-0.013989695890532472	-0.002130996623700037	-0.0082952847463415	0.017668665701163298	-0.012925539002989187	0.03152792420084478	-0.012336702811804694	-0.031711826993730687	0.020659957828836343	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V37_S8.coordsort.cnr	0.09797711599999999	0.00026866044954636735
V6_S13	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V6_S13.coordsort.cns	Healthy	2697464566	446	0.015070208853500605	0.022684119291597027	0.007317476288213085	0.015366643003383942	0.890823	-25.6156	61	105	-0.001512915030471013	-0.0026854885529009804	-0.0035764548877188535	-0.0182550162164803	-0.020132784918694257	-0.0029213890275418862	-0.013566720325806287	-0.0032850685584733964	0.003948253681075244	-0.019970756266343075	-0.0035663984817231355	-0.0019223272878530289	-0.015475249581673718	-0.0011459	-0.00113804	-0.011570473415106699	-0.003558677149063615	-0.0066721875468609805	-0.04000476144098047	0.00231303954959003	-0.036805747543161065	-0.03167654035841413	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V6_S13.coordsort.cnr	0.080840941	0.00022139947736635686
V6_S14	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V6_S14.coordsort.cns	Healthy	2697962252	175	0.009170288302800225	0.0038827533603312996	0.000540577985818313	0.0033421753745129863	0.832739	-25.8754	20	50	-0.01020625364335972	-0.00685301408029667	-0.005299216223879049	-0.008330162514195346	-0.005003139296150508	-0.007057231290038171	-0.006520588342648244	-0.006853184513249305	-0.00951881677688464	-0.03553346516568041	-0.0024870054908474244	-0.0046179604083901845	-0.003932207853474418	-0.0018849791796125561	0.006712429999999999	-0.005562585144623714	-0.0246429381596535	-0.006607961901275513	0.00930798022517896	0.0004933702225477453	-0.000477449	-0.02113352512146223	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V6_S14.coordsort.cnr	0.0855308655	0.0002617530766892889
